candidate_id,model_kind,feature_selection_mode,feature_selection_top_k,feature_selection_min_features,feature_selection_min_abs_spearman,feature_selection_min_mutual_info,feature_selection_correlation_threshold,feature_selection_lasso_alpha,robust_clip,calibration,target_transform,prediction_clip,alpha,l1_ratio,epsilon,n_components,fit_intercept,max_iter,tol
34206,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.05,,,True,500000,0.0001
34207,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.05,,,True,500000,0.0001
34208,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.05,,,True,500000,0.0001
34209,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.05,,,True,500000,0.0001
34210,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.05,,,True,500000,0.0001
34211,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.05,,,True,500000,0.0001
34212,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.1,,,True,500000,0.0001
34213,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.1,,,True,500000,0.0001
34214,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.1,,,True,500000,0.0001
34215,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.1,,,True,500000,0.0001
34216,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.1,,,True,500000,0.0001
34217,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.1,,,True,500000,0.0001
34218,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.2,,,True,500000,0.0001
34219,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.2,,,True,500000,0.0001
34220,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.2,,,True,500000,0.0001
34221,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.2,,,True,500000,0.0001
34222,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.2,,,True,500000,0.0001
34223,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.2,,,True,500000,0.0001
34224,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.3,,,True,500000,0.0001
34225,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.3,,,True,500000,0.0001
34226,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.3,,,True,500000,0.0001
34227,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.3,,,True,500000,0.0001
34228,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.3,,,True,500000,0.0001
34229,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.3,,,True,500000,0.0001
34230,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.4,,,True,500000,0.0001
34231,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.4,,,True,500000,0.0001
34232,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.4,,,True,500000,0.0001
34233,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.4,,,True,500000,0.0001
34234,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.4,,,True,500000,0.0001
34235,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.4,,,True,500000,0.0001
34236,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.5,,,True,500000,0.0001
34237,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.5,,,True,500000,0.0001
34238,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.5,,,True,500000,0.0001
34239,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.5,,,True,500000,0.0001
34240,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.5,,,True,500000,0.0001
34241,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.5,,,True,500000,0.0001
34242,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.6,,,True,500000,0.0001
34243,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.6,,,True,500000,0.0001
34244,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.6,,,True,500000,0.0001
34245,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.6,,,True,500000,0.0001
34246,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.6,,,True,500000,0.0001
34247,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.6,,,True,500000,0.0001
34248,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.7,,,True,500000,0.0001
34249,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.7,,,True,500000,0.0001
34250,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.7,,,True,500000,0.0001
34251,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.7,,,True,500000,0.0001
34252,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.7,,,True,500000,0.0001
34253,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.7,,,True,500000,0.0001
34254,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.8,,,True,500000,0.0001
34255,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.8,,,True,500000,0.0001
34256,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.8,,,True,500000,0.0001
34257,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.8,,,True,500000,0.0001
34258,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.8,,,True,500000,0.0001
34259,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.8,,,True,500000,0.0001
34260,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.9,,,True,500000,0.0001
34261,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.9,,,True,500000,0.0001
34262,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.9,,,True,500000,0.0001
34263,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.9,,,True,500000,0.0001
34264,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.9,,,True,500000,0.0001
34265,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.9,,,True,500000,0.0001
34266,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.95,,,True,500000,0.0001
34267,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.95,,,True,500000,0.0001
34268,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.95,,,True,500000,0.0001
34269,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.95,,,True,500000,0.0001
34270,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.95,,,True,500000,0.0001
34271,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.95,,,True,500000,0.0001
34272,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,3.0,0.99,,,True,500000,0.0001
34273,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,3.0,0.99,,,True,500000,0.0001
34274,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,3.0,0.99,,,True,500000,0.0001
34275,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,3.0,0.99,,,True,500000,0.0001
34276,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,3.0,0.99,,,True,500000,0.0001
34277,elastic_net,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,3.0,0.99,,,True,500000,0.0001
34278,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0001,,1.05,,True,500000,0.0001
34279,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0001,,1.05,,True,500000,0.0001
34280,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0001,,1.05,,True,500000,0.0001
34281,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0001,,1.05,,True,500000,0.0001
34282,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0001,,1.05,,True,500000,0.0001
34283,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0001,,1.05,,True,500000,0.0001
34284,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0001,,1.1,,True,500000,0.0001
34285,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0001,,1.1,,True,500000,0.0001
34286,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0001,,1.1,,True,500000,0.0001
34287,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0001,,1.1,,True,500000,0.0001
34288,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0001,,1.1,,True,500000,0.0001
34289,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0001,,1.1,,True,500000,0.0001
34290,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0001,,1.15,,True,500000,0.0001
34291,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0001,,1.15,,True,500000,0.0001
34292,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0001,,1.15,,True,500000,0.0001
34293,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0001,,1.15,,True,500000,0.0001
34294,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0001,,1.15,,True,500000,0.0001
34295,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0001,,1.15,,True,500000,0.0001
34296,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0001,,1.2,,True,500000,0.0001
34297,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0001,,1.2,,True,500000,0.0001
34298,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0001,,1.2,,True,500000,0.0001
34299,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0001,,1.2,,True,500000,0.0001
34300,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0001,,1.2,,True,500000,0.0001
34301,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0001,,1.2,,True,500000,0.0001
34302,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0001,,1.3,,True,500000,0.0001
34303,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0001,,1.3,,True,500000,0.0001
34304,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0001,,1.3,,True,500000,0.0001
34305,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0001,,1.3,,True,500000,0.0001
34306,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0001,,1.3,,True,500000,0.0001
34307,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0001,,1.3,,True,500000,0.0001
34308,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0001,,1.4,,True,500000,0.0001
34309,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0001,,1.4,,True,500000,0.0001
34310,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0001,,1.4,,True,500000,0.0001
34311,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0001,,1.4,,True,500000,0.0001
34312,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0001,,1.4,,True,500000,0.0001
34313,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0001,,1.4,,True,500000,0.0001
34314,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0001,,1.5,,True,500000,0.0001
34315,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0001,,1.5,,True,500000,0.0001
34316,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0001,,1.5,,True,500000,0.0001
34317,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0001,,1.5,,True,500000,0.0001
34318,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0001,,1.5,,True,500000,0.0001
34319,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0001,,1.5,,True,500000,0.0001
34320,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0001,,1.75,,True,500000,0.0001
34321,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0001,,1.75,,True,500000,0.0001
34322,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0001,,1.75,,True,500000,0.0001
34323,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0001,,1.75,,True,500000,0.0001
34324,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0001,,1.75,,True,500000,0.0001
34325,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0001,,1.75,,True,500000,0.0001
34326,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0001,,2.0,,True,500000,0.0001
34327,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0001,,2.0,,True,500000,0.0001
34328,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0001,,2.0,,True,500000,0.0001
34329,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0001,,2.0,,True,500000,0.0001
34330,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0001,,2.0,,True,500000,0.0001
34331,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0001,,2.0,,True,500000,0.0001
34332,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0003,,1.05,,True,500000,0.0001
34333,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0003,,1.05,,True,500000,0.0001
34334,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0003,,1.05,,True,500000,0.0001
34335,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0003,,1.05,,True,500000,0.0001
34336,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0003,,1.05,,True,500000,0.0001
34337,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0003,,1.05,,True,500000,0.0001
34338,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0003,,1.1,,True,500000,0.0001
34339,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0003,,1.1,,True,500000,0.0001
34340,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0003,,1.1,,True,500000,0.0001
34341,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0003,,1.1,,True,500000,0.0001
34342,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0003,,1.1,,True,500000,0.0001
34343,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0003,,1.1,,True,500000,0.0001
34344,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0003,,1.15,,True,500000,0.0001
34345,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0003,,1.15,,True,500000,0.0001
34346,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0003,,1.15,,True,500000,0.0001
34347,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0003,,1.15,,True,500000,0.0001
34348,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0003,,1.15,,True,500000,0.0001
34349,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0003,,1.15,,True,500000,0.0001
34350,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0003,,1.2,,True,500000,0.0001
34351,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0003,,1.2,,True,500000,0.0001
34352,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0003,,1.2,,True,500000,0.0001
34353,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0003,,1.2,,True,500000,0.0001
34354,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0003,,1.2,,True,500000,0.0001
34355,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0003,,1.2,,True,500000,0.0001
34356,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0003,,1.3,,True,500000,0.0001
34357,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0003,,1.3,,True,500000,0.0001
34358,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0003,,1.3,,True,500000,0.0001
34359,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0003,,1.3,,True,500000,0.0001
34360,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0003,,1.3,,True,500000,0.0001
34361,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0003,,1.3,,True,500000,0.0001
34362,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0003,,1.4,,True,500000,0.0001
34363,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0003,,1.4,,True,500000,0.0001
34364,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0003,,1.4,,True,500000,0.0001
34365,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0003,,1.4,,True,500000,0.0001
34366,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0003,,1.4,,True,500000,0.0001
34367,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0003,,1.4,,True,500000,0.0001
34368,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0003,,1.5,,True,500000,0.0001
34369,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0003,,1.5,,True,500000,0.0001
34370,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0003,,1.5,,True,500000,0.0001
34371,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0003,,1.5,,True,500000,0.0001
34372,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0003,,1.5,,True,500000,0.0001
34373,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0003,,1.5,,True,500000,0.0001
34374,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0003,,1.75,,True,500000,0.0001
34375,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0003,,1.75,,True,500000,0.0001
34376,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0003,,1.75,,True,500000,0.0001
34377,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0003,,1.75,,True,500000,0.0001
34378,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0003,,1.75,,True,500000,0.0001
34379,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0003,,1.75,,True,500000,0.0001
34380,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.0003,,2.0,,True,500000,0.0001
34381,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.0003,,2.0,,True,500000,0.0001
34382,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.0003,,2.0,,True,500000,0.0001
34383,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.0003,,2.0,,True,500000,0.0001
34384,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.0003,,2.0,,True,500000,0.0001
34385,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.0003,,2.0,,True,500000,0.0001
34386,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.001,,1.05,,True,500000,0.0001
34387,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.001,,1.05,,True,500000,0.0001
34388,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.001,,1.05,,True,500000,0.0001
34389,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.001,,1.05,,True,500000,0.0001
34390,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.001,,1.05,,True,500000,0.0001
34391,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,linear,none,0_100,0.001,,1.05,,True,500000,0.0001
34392,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,none,none,0_100,0.001,,1.1,,True,500000,0.0001
34393,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,none,linear,none,0_100,0.001,,1.1,,True,500000,0.0001
34394,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,none,none,0_100,0.001,,1.1,,True,500000,0.0001
34395,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=4,linear,none,0_100,0.001,,1.1,,True,500000,0.0001
34396,huber,spearman_then_correlation,40,8,0.0,0.0,0.99,0.03,z=5,none,none,0_100,0.001,,1.1,,True,500000,0.0001
