column,family,signal,phase,window,metric,description,unit,dtype,non_null_count,non_null_pct,missing_count,missing_pct,n_unique,is_all_null,is_constant_non_null,is_mostly_missing,is_sparse_or_rare,zero_pct,min,p05,p25,median,p75,p95,max,mean,std,example_values,analysis_role,recommended_for_eda,candidate_model_feature,caution
wake_hr_min,distribution/shape,hr,wake,wake_phase,min,min for hr in wake.,bpm,float64,473,100.0,0,0.0,27,False,False,False,False,0.0,31.0,40.0,45.0,48.0,51.0,56.0,64.0,47.80126849894292,4.8069099397558,48; 43; 46,feature,True,True,
wake_hr_p05,distribution/shape,hr,wake,wake_phase,p05,p05 for hr in wake.,bpm,float64,473,100.0,0,0.0,77,False,False,False,False,0.0,43.0,48.0,53.0,57.0,62.0,67.0,79.0,57.29450317124736,5.931892465342881,54; 53; 50,feature,True,True,
wake_hr_p10,distribution/shape,hr,wake,wake_phase,p10,p10 for hr in wake.,bpm,float64,473,100.0,0,0.0,58,False,False,False,False,0.0,44.0,51.0,56.0,60.0,65.0,70.39999999999998,86.0,60.37653276955602,6.352840504961878,58; 55; 51,feature,True,True,
wake_hr_p25,distribution/shape,hr,wake,wake_phase,p25,p25 for hr in wake.,bpm,float64,473,100.0,0,0.0,50,False,False,False,False,0.0,49.0,56.0,61.0,66.0,72.0,78.0,96.0,66.57188160676533,7.045335077471315,67; 60; 56,feature,True,True,
wake_hr_p75,distribution/shape,hr,wake,wake_phase,p75,p75 for hr in wake.,bpm,float64,473,100.0,0,0.0,72,False,False,False,False,0.0,60.0,71.0,79.0,85.0,91.0,101.0,124.0,85.45665961945032,9.074522511995665,91; 93.25; 77,feature,True,True,
wake_hr_p90,distribution/shape,hr,wake,wake_phase,p90,p90 for hr in wake.,bpm,float64,473,100.0,0,0.0,124,False,False,False,False,0.0,66.0,81.0,90.0,97.0,104.0,115.32000000000001,145.0,97.07061310782241,10.6488583912249,105; 107; 97,feature,True,True,
wake_hr_p95,distribution/shape,hr,wake,wake_phase,p95,p95 for hr in wake.,bpm,float64,473,100.0,0,0.0,163,False,False,False,False,0.0,70.0,87.0,96.0,104.0,112.0,125.60999999999993,154.0,104.86754756871034,12.095663818217655,111; 120.9; 108.3,feature,True,True,
wake_hr_range,distribution/shape,hr,wake,wake_phase,range,range for hr in wake.,bpm,float64,473,100.0,0,0.0,84,False,False,False,False,0.0,38.0,55.0,74.0,88.0,101.0,119.0,138.0,87.93657505285412,19.375236328182122,112; 133; 75,feature,True,True,
wake_hr_skewness,distribution/shape,hr,wake,wake_phase,skewness,skewness for hr in wake.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-0.5023362555839956,0.014022810845296945,0.485129865809371,0.8156590714095898,1.1643200703707612,1.7523249849764795,2.328351328914128,0.8412095834798485,0.4948132140686799,0.8537; 0.9944; 1.029,feature,True,True,
wake_hr_std,distribution/shape,hr,wake,wake_phase,std,std for hr in wake.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,5.980252627101918,9.649569114499291,12.639047730588015,14.678951532545634,17.016096716266333,20.835662112715855,27.238629879038648,14.842291110300597,3.4096831301960333,17.8; 22.48; 17.78,feature,True,True,
wake_hr_trimmed_mean,distribution/shape,hr,wake,wake_phase,trimmed_mean,trimmed mean for hr in wake.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,56.12673879443586,64.65520323056916,70.27138157894737,75.68308702791461,81.40254237288136,88.99100848449199,111.29842180774749,76.00182780124268,7.654308083757742,78.16; 76.89; 67.44,feature,True,True,
wake_stress_coefficient_of_variation,distribution/shape,stress,wake,wake_phase,coefficient_of_variation,coefficient of variation for stress in wake.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,0.15056427198564246,0.24397393765219963,0.34041001603398585,0.40427924474630017,0.4921138606193982,0.6190662330456608,0.7867878720548703,0.4191220923054573,0.11511567356454047,0.4524; 0.5918; 0.6045,feature,True,True,
wake_stress_histogram_entropy,distribution/shape,stress,wake,wake_phase,histogram_entropy,Distribution entropy over fixed Garmin-like stress-state bins across valid stress values from 0 to 100.,bits,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,0.4982323592098741,1.3803967054848474,1.6672027699227137,1.7958177892017324,1.9055048473373786,1.9624019903480507,1.9979059494242404,1.7519780638748168,0.20533396098056383,1.966; 1.952; 1.573,feature,True,True,
wake_stress_iqr,distribution/shape,stress,wake,wake_phase,iqr,iqr for stress in wake.,stress points,float64,473,100.0,0,0.0,94,False,False,False,False,0.0,11.0,18.6,30.0,35.0,41.5,51.0,66.0,35.38530655391121,9.592485759466081,42; 55; 25,feature,True,True,
wake_stress_kurtosis,distribution/shape,stress,wake,wake_phase,kurtosis,kurtosis for stress in wake.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-1.623175192124649,-1.3681431343941814,-1.1642232977741966,-0.9337840920563667,-0.4953432605189323,1.0534774213213232,10.206476610951901,-0.6177091053360415,1.104840075839162,-1.139; -1.397; 0.1482,feature,True,True,
wake_stress_mad,distribution/shape,stress,wake,wake_phase,mad,mad for stress in wake.,stress points,float64,473,100.0,0,0.0,43,False,False,False,False,0.0,4.0,8.0,13.0,16.0,19.0,23.19999999999999,33.5,15.832980972515855,4.7163306536684955,21; 18.5; 10,feature,True,True,
wake_stress_max,distribution/shape,stress,wake,wake_phase,max,max for stress in wake.,stress points,float64,473,100.0,0,0.0,14,False,False,False,False,0.0,84.0,93.0,97.0,99.0,99.0,99.0,100.0,97.60253699788584,2.315165990515956,98; 99; 97,feature,True,True,
wake_stress_mean,distribution/shape,stress,wake,wake_phase,mean,mean for stress in wake.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,24.955459770114942,35.99897561897562,46.595419847328245,55.3618925831202,63.526205450733755,74.02834870118261,86.1016393442623,55.09631658324818,11.674446794812456,53.86; 48.7; 31.39,feature,True,True,
wake_stress_median,distribution/shape,stress,wake,wake_phase,median,median for stress in wake.,stress points,float64,473,100.0,0,0.0,85,False,False,False,False,0.0,20.0,28.6,42.0,56.5,69.0,81.0,90.0,55.332980972515855,16.360972066782573,54; 36.5; 25,feature,True,True,
wake_stress_min,distribution/shape,stress,wake,wake_phase,min,min for stress in wake.,stress points,float64,473,100.0,0,0.0,26,False,False,False,False,4.862579281183932,0.0,1.0,4.0,9.0,13.0,19.0,25.0,8.91754756871036,5.804384206371859,6; 1; 0,feature,True,True,
wake_stress_p05,distribution/shape,stress,wake,wake_phase,p05,p05 for stress in wake.,stress points,float64,473,100.0,0,0.0,113,False,False,False,False,0.0,1.0,8.600000000000001,16.0,20.0,25.0,36.579999999999984,58.0,21.23784355179704,8.572448689473942,17; 15; 9,feature,True,True,
wake_stress_p10,distribution/shape,stress,wake,wake_phase,p10,p10 for stress in wake.,stress points,float64,473,100.0,0,0.0,92,False,False,False,False,0.0,2.0,12.0,19.0,24.0,30.200000000000003,45.0,78.0,25.997674418604653,10.392907754308078,21; 18; 12,feature,True,True,
wake_stress_p25,distribution/shape,stress,wake,wake_phase,p25,p25 for stress in wake.,stress points,float64,473,100.0,0,0.0,94,False,False,False,False,0.0,9.0,19.0,27.0,35.0,46.0,65.39999999999998,82.0,37.45771670190275,14.223945383426273,33; 23; 17,feature,True,True,
wake_stress_p75,distribution/shape,stress,wake,wake_phase,p75,p75 for stress in wake.,stress points,float64,473,100.0,0,0.0,87,False,False,False,False,0.0,30.0,48.0,66.0,75.0,82.0,90.0,96.0,72.84302325581395,12.737990818760426,75; 78; 42,feature,True,True,
wake_stress_p90,distribution/shape,stress,wake,wake_phase,p90,p90 for stress in wake.,stress points,float64,473,100.0,0,0.0,92,False,False,False,False,0.0,43.0,67.0,79.0,85.0,90.0,95.0,98.0,83.89978858350952,8.655513094672505,89; 92; 61,feature,True,True,
wake_stress_p95,distribution/shape,stress,wake,wake_phase,p95,p95 for stress in wake.,stress points,float64,473,100.0,0,0.0,100,False,False,False,False,0.0,56.0,76.35999999999994,84.19999999999993,90.0,93.0,97.0,99.0,88.47949260042284,6.689868973935369,93; 94; 67,feature,True,True,
wake_stress_range,distribution/shape,stress,wake,wake_phase,range,range for stress in wake.,stress points,float64,473,100.0,0,0.0,27,False,False,False,False,0.0,70.0,78.6,85.0,89.0,93.0,98.0,99.0,88.68498942917547,5.928407161222386,92; 98; 96,feature,True,True,
wake_stress_skewness,distribution/shape,stress,wake,wake_phase,skewness,skewness for stress in wake.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,-2.974966001691844,-1.1255879506717883,-0.4700457759087425,-0.022441018923003205,0.3591282300045679,0.9969476660573364,1.7377047466556796,-0.06084670861192499,0.6590117961983454,0.04954; 0.3861; 0.9431,feature,True,True,
wake_stress_std,distribution/shape,stress,wake,wake_phase,std,std for stress in wake.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,12.336256527013662,16.550307960003188,19.689707697236326,22.00183712517916,23.954056544307818,27.37008946453374,33.39734447086038,21.93351534127954,3.2772073862128535,24.36; 28.82; 18.97,feature,True,True,
wake_stress_trimmed_mean,distribution/shape,stress,wake,wake_phase,trimmed_mean,trimmed mean for stress in wake.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,22.336917562724015,33.14190929853181,45.3515625,55.650283553875234,64.74934725848564,77.01223603073711,89.06122448979592,55.183691492946025,13.170341556347601,53.69; 47.32; 29.36,feature,True,True,
sleep_stress_frac_high_76_100,stress state fractions,stress,sleep,sleep_phase,frac_high_76_100,Share of valid numeric stress minutes in a fixed Garmin-like stress state.,fraction 0..1,float64,473,100.0,0,0.0,112,False,False,False,False,75.8985200845666,0.0,0.0,0.0,0.0,0.0,0.011786527274260165,0.1890547263681592,0.00238315545145502,0.010853973203388559,0; 0.002309; 0.005848,feature,True,True,
sleep_stress_frac_low_26_50,stress state fractions,stress,sleep,sleep_phase,frac_low_26_50,Share of valid numeric stress minutes in a fixed Garmin-like stress state.,fraction 0..1,float64,473,100.0,0,0.0,461,False,False,False,False,1.2684989429175475,0.0,0.006901943265579631,0.026402640264026403,0.06532663316582915,0.13976377952755906,0.29579034301746765,0.7654320987654321,0.10009002729222063,0.10269217481652745,0.008511; 0.04157; 0.04415,feature,True,True,
sleep_stress_frac_medium_51_75,stress state fractions,stress,sleep,sleep_phase,frac_medium_51_75,Share of valid numeric stress minutes in a fixed Garmin-like stress state.,fraction 0..1,float64,473,100.0,0,0.0,352,False,False,False,False,22.198731501057082,0.0,0.0,0.0017271157167530224,0.006134969325153374,0.020134228187919462,0.07089248434237995,0.4517684887459807,0.01986704334157704,0.04730899602795074,0.002128; 0.009238; 0.001919,feature,True,True,
sleep_stress_frac_medium_or_high_51_100,stress state fractions,stress,sleep,sleep_phase,frac_medium_or_high_51_100,Share of valid numeric stress minutes in a fixed Garmin-like stress state.,fraction 0..1,float64,473,100.0,0,0.0,356,False,False,False,False,21.353065539112052,0.0,0.0,0.0019120458891013384,0.00641025641025641,0.020202020202020204,0.080337619668045,0.6119402985074627,0.02225019879303206,0.054655308675780036,0.002128; 0.01155; 0.001919,feature,True,True,
sleep_stress_frac_resting_0_25,stress state fractions,stress,sleep,sleep_phase,frac_resting_0_25,Share of valid numeric stress minutes in a fixed Garmin-like stress state.,fraction 0..1,float64,473,100.0,0,0.0,462,False,False,False,False,0.21141649048625794,0.0,0.6233001435942751,0.8398268398268398,0.9264705882352942,0.9688109161793372,0.9923362088655411,1.0,0.8776597739147475,0.14031841296766287,0.9894; 0.9469; 0.9539,feature,True,True,
wake_stress_frac_high_76_100,stress state fractions,stress,wake,wake_phase,frac_high_76_100,Share of valid numeric stress minutes in a fixed Garmin-like stress state.,fraction 0..1,float64,473,100.0,0,0.0,472,False,False,False,False,0.0,0.0027397260273972603,0.059001512859304085,0.13720316622691292,0.24107142857142858,0.37209302325581395,0.6062441418305684,0.9245901639344263,0.27244067784284554,0.17323053480071898,0.2348; 0.2702; 0.02294,feature,True,True,
wake_stress_frac_low_26_50,stress state fractions,stress,wake,wake_phase,frac_low_26_50,Share of valid numeric stress minutes in a fixed Garmin-like stress state.,fraction 0..1,float64,473,100.0,0,0.0,471,False,False,False,False,0.0,0.013114754098360656,0.10454964981812259,0.2002551020408163,0.27785419532324623,0.3574257425742574,0.4585525502374596,0.6493150684931507,0.2791366596774264,0.10980570335688405,0.2955; 0.2561; 0.292,feature,True,True,
wake_stress_frac_medium_51_75,stress state fractions,stress,wake,wake_phase,frac_medium_51_75,Share of valid numeric stress minutes in a fixed Garmin-like stress state.,fraction 0..1,float64,473,100.0,0,0.0,471,False,False,False,False,0.0,0.028481012658227847,0.13537533377685024,0.22008862629246675,0.2876447876447876,0.3514376996805112,0.4410628209416255,0.5710872162485066,0.2865376146435579,0.09540224294593079,0.3002; 0.1509; 0.1713,feature,True,True,
wake_stress_frac_medium_or_high_51_100,stress state fractions,stress,wake,wake_phase,frac_medium_or_high_51_100,Share of valid numeric stress minutes in a fixed Garmin-like stress state.,fraction 0..1,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,0.0713224368499257,0.23473698276246047,0.413589364844904,0.5719602977667494,0.706140350877193,0.8608595957001871,0.9726840855106889,0.5589782924864035,0.19622467501954838,0.535; 0.4211; 0.1942,feature,True,True,
wake_stress_frac_resting_0_25,stress state fractions,stress,wake,wake_phase,frac_resting_0_25,Share of valid numeric stress minutes in a fixed Garmin-like stress state.,fraction 0..1,float64,473,100.0,0,0.0,472,False,False,False,False,0.0,0.0011876484560570072,0.011789047772311372,0.05450733752620545,0.1263001485884101,0.23515981735159816,0.4334213780276187,0.6954022988505747,0.16188504783617008,0.13654047820747756,0.1695; 0.3228; 0.5138,feature,True,True,
sleep_hr_frac_above_mhr,HR MHR zones,hr,sleep,sleep_phase,frac_above_mhr,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,473,100.0,0,0.0,1,False,True,False,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,feature,True,False,constant among non-null values; sparse or rare-event style feature
sleep_hr_frac_below_zone1,HR MHR zones,hr,sleep,sleep_phase,frac_below_zone1,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,473,100.0,0,0.0,21,False,False,False,False,0.0,0.8954081632653061,1.0,1.0,1.0,1.0,1.0,1.0,0.9994130182500315,0.00605667698635052,1; 0.9971; 0.9958,feature,True,True,
sleep_hr_frac_zone1_50_60,HR MHR zones,hr,sleep,sleep_phase,frac_zone1_50_60,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,473,100.0,0,0.0,21,False,False,False,True,95.77167019027483,0.0,0.0,0.0,0.0,0.0,0.0,0.09948979591836735,0.0005761951943314661,0.005873205675327606,0; 0.002874; 0.004167,feature,True,True,sparse or rare-event style feature
sleep_hr_frac_zone1_plus,HR MHR zones,hr,sleep,sleep_phase,frac_zone1_plus,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,473,100.0,0,0.0,21,False,False,False,True,95.77167019027483,0.0,0.0,0.0,0.0,0.0,0.0,0.10459183673469388,0.0005869817499685202,0.006056676986350522,0; 0.002874; 0.004167,feature,True,True,sparse or rare-event style feature
sleep_hr_frac_zone2_60_70,HR MHR zones,hr,sleep,sleep_phase,frac_zone2_60_70,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,473,100.0,0,0.0,2,False,False,False,True,99.78858350951374,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653,1.0786555637053976e-05,0.00023434397228287124,0; 0.005102,feature,True,True,sparse or rare-event style feature
sleep_hr_frac_zone2_plus,HR MHR zones,hr,sleep,sleep_phase,frac_zone2_plus,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,473,100.0,0,0.0,2,False,False,False,True,99.78858350951374,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653,1.0786555637053976e-05,0.00023434397228287124,0; 0.005102,feature,True,True,sparse or rare-event style feature
sleep_hr_frac_zone3_70_80,HR MHR zones,hr,sleep,sleep_phase,frac_zone3_70_80,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,473,100.0,0,0.0,1,False,True,False,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,feature,True,False,constant among non-null values; sparse or rare-event style feature
sleep_hr_frac_zone3_plus,HR MHR zones,hr,sleep,sleep_phase,frac_zone3_plus,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,473,100.0,0,0.0,1,False,True,False,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,feature,True,False,constant among non-null values; sparse or rare-event style feature
sleep_hr_frac_zone4_80_90,HR MHR zones,hr,sleep,sleep_phase,frac_zone4_80_90,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,473,100.0,0,0.0,1,False,True,False,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,feature,True,False,constant among non-null values; sparse or rare-event style feature
